LTE/5g Category,Time,Packet Loss Rate,Packet delay,IoT,LTE/5G,GBR,Non-GBR,AR/VR/Gaming,Healthcare,Industry 4.0,IoT Devices,Public Safety,Smart City & Home,Smart Transportation,Smartphone,slice Type
18,12,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
15,17,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
18,7,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
13,1,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
8,11,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
9,1,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
20,18,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
13,3,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
14,11,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
12,14,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
4,19,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
6,13,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
10,3,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
1,12,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
18,5,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
6,19,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
5,6,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
17,0,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
19,5,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
1,22,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
6,3,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
8,11,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
11,9,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
16,15,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
22,3,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
17,7,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
21,21,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
18,4,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
11,2,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
20,10,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
6,21,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
1,22,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
3,3,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
4,4,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
16,10,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
4,15,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
15,23,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
15,4,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
21,21,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
9,14,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
14,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
9,10,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
10,22,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
8,10,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
1,14,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
19,8,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
10,19,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
16,20,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
14,16,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
2,23,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
8,21,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
10,2,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
6,7,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
11,20,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
15,8,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
3,3,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
20,18,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
14,5,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
19,12,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
7,18,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
15,20,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
13,16,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
18,10,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
19,4,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
4,22,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
7,7,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
15,8,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
12,13,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
10,11,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
5,7,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
5,17,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
11,6,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
17,10,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
8,4,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
12,8,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
9,17,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
12,7,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
13,8,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
16,11,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
14,14,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
4,19,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
15,16,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
9,5,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
8,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
19,20,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
22,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
15,21,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
14,16,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
6,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
20,21,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
9,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
20,0,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
18,19,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
8,19,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
13,8,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
5,8,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
5,0,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
6,17,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
14,15,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
13,22,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
13,19,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
14,9,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
12,4,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
19,20,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
2,21,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
9,19,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
20,14,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
4,20,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
12,18,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
4,21,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
13,4,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
16,6,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
20,4,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
17,6,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
5,16,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
10,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
3,5,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
16,6,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
18,7,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
14,10,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
3,8,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
12,8,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
2,4,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
20,6,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
1,12,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
19,9,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
20,17,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
9,7,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
12,20,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
14,1,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
14,17,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
4,20,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
3,9,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
18,17,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
20,9,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
9,1,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
8,2,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
9,11,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
8,15,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
3,9,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
2,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
20,12,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
2,7,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
1,8,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
22,7,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
3,23,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
9,15,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
22,2,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
1,7,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
12,0,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
3,0,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
9,4,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
13,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
19,7,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
11,4,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
21,12,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
18,12,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
16,8,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
12,3,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
3,11,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
9,18,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
19,10,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
6,15,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
15,6,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
16,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
20,1,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
20,4,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
16,8,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
2,11,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
7,11,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
8,18,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
4,1,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
10,21,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
4,7,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
22,21,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
9,1,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
5,20,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
16,5,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
9,20,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
5,10,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
21,16,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
19,9,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
20,4,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
7,5,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
2,3,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
16,10,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
22,18,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
10,21,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
5,4,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
20,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
18,17,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
3,20,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
20,21,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
9,4,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
3,3,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
13,12,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
9,22,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
10,6,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
2,6,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
16,10,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
15,10,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
5,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
16,21,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
17,18,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
9,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
5,2,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
7,11,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
20,0,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
13,8,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
3,11,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
1,12,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
19,17,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
1,7,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
12,17,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
9,20,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
19,14,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
3,21,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
20,12,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
20,3,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
12,7,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
1,5,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
5,4,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
3,5,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
9,2,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
7,1,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
6,20,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
9,20,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
6,7,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
12,14,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
4,10,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
17,10,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
14,3,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
8,0,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
14,3,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
16,14,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
2,3,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
3,12,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
11,9,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
3,14,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
2,1,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
14,19,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
1,16,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
20,5,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
16,15,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
3,8,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
11,13,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
5,21,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
13,19,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
6,19,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
9,0,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
16,5,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
3,2,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
9,20,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
19,4,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
16,10,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
14,7,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
4,14,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
20,3,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
11,5,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
20,19,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
19,6,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
17,17,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
15,11,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
3,14,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
12,13,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
5,14,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
8,18,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
16,21,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
5,10,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
9,18,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
13,1,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
18,9,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
19,5,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
18,5,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
18,7,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
1,5,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
18,20,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
19,12,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
15,12,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
14,13,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
11,17,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
6,8,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
19,9,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
12,16,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
19,11,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
21,10,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
10,15,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
8,1,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
11,9,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
22,11,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
5,13,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
7,12,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
8,23,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
3,2,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
20,4,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
20,16,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
11,23,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
14,12,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
18,14,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
10,9,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
18,18,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
6,7,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
12,19,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
13,2,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
12,6,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
11,6,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
10,8,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
8,15,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
11,2,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
6,1,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
11,10,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
7,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
15,11,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
15,9,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
10,14,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
10,11,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
12,14,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
5,17,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
6,20,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
10,17,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
8,6,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
13,12,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
16,2,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
10,16,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
5,21,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
9,11,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
10,15,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
10,19,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
17,17,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
13,16,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
8,4,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
10,18,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
10,3,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
15,2,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
15,8,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
6,22,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
7,19,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
6,12,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
16,21,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
15,14,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
18,6,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
1,10,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
4,7,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
13,7,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
6,1,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
20,23,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
21,14,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
15,18,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
5,15,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
18,10,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
20,9,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
11,1,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
15,21,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
16,17,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
19,10,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
16,1,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
3,1,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
10,10,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
18,16,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
11,2,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
16,21,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
15,11,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
18,13,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
17,15,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
13,20,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
5,10,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
5,15,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
14,0,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
11,9,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
17,14,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
11,23,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
20,21,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
